isin,company,year,month,month_start,avg_close
INE562A01011,Indian Bank,2023,1,2023-01-01,290.28
INE562A01011,Indian Bank,2023,2,2023-02-01,283.54
INE562A01011,Indian Bank,2023,3,2023-03-01,276.13
INE562A01011,Indian Bank,2023,4,2023-04-01,302.95
INE562A01011,Indian Bank,2023,5,2023-05-01,294.4
INE562A01011,Indian Bank,2023,6,2023-06-01,281.13
INE562A01011,Indian Bank,2023,7,2023-07-01,321.39
INE562A01011,Indian Bank,2023,8,2023-08-01,383.15
INE562A01011,Indian Bank,2023,9,2023-09-01,404.0
INE562A01011,Indian Bank,2023,10,2023-10-01,419.42
INE562A01011,Indian Bank,2023,11,2023-11-01,422.77
INE562A01011,Indian Bank,2023,12,2023-12-01,425.95
INE562A01011,Indian Bank,2024,1,2024-01-01,442.4
INE562A01011,Indian Bank,2024,2,2024-02-01,530.74
INE562A01011,Indian Bank,2024,3,2024-03-01,511.87
INE562A01011,Indian Bank,2024,4,2024-04-01,526.54
INE562A01011,Indian Bank,2024,5,2024-05-01,547.86
INE562A01011,Indian Bank,2024,6,2024-06-01,542.35
INE562A01011,Indian Bank,2024,7,2024-07-01,561.5
INE562A01011,Indian Bank,2024,8,2024-08-01,562.12
INE562A01011,Indian Bank,2024,9,2024-09-01,526.66
INE562A01011,Indian Bank,2024,10,2024-10-01,527.95
INE562A01011,Indian Bank,2024,11,2024-11-01,557.89
INE562A01011,Indian Bank,2024,12,2024-12-01,567.35
INE562A01011,Indian Bank,2025,1,2025-01-01,516.46
INE562A01011,Indian Bank,2025,2,2025-02-01,524.91
INE562A01011,Indian Bank,2025,3,2025-03-01,522.89
INE562A01011,Indian Bank,2025,4,2025-04-01,558.15
INE562A01011,Indian Bank,2025,5,2025-05-01,586.2
INE562A01011,Indian Bank,2025,6,2025-06-01,629.77
INE562A01011,Indian Bank,2025,7,2025-07-01,636.14
INE562A01011,Indian Bank,2025,8,2025-08-01,658.08
INE562A01011,Indian Bank,2025,9,2025-09-01,693.45
INE562A01011,Indian Bank,2025,10,2025-10-01,796.3
INE562A01011,Indian Bank,2025,11,2025-11-01,873.14
INE562A01011,Indian Bank,2025,12,2025-12-01,797.62
INE562A01011,Indian Bank,2026,1,2026-01-01,850.7
INE848E01016,NHPC Ltd,2022,11,2022-11-01,42.51
INE848E01016,NHPC Ltd,2022,12,2022-12-01,40.82
INE848E01016,NHPC Ltd,2023,1,2023-01-01,41.0
INE848E01016,NHPC Ltd,2023,2,2023-02-01,40.06
INE848E01016,NHPC Ltd,2023,3,2023-03-01,40.37
INE848E01016,NHPC Ltd,2023,4,2023-04-01,42.2
INE848E01016,NHPC Ltd,2023,5,2023-05-01,44.13
INE848E01016,NHPC Ltd,2023,6,2023-06-01,45.0
INE848E01016,NHPC Ltd,2023,7,2023-07-01,47.37
INE848E01016,NHPC Ltd,2023,8,2023-08-01,50.01
INE848E01016,NHPC Ltd,2023,9,2023-09-01,52.85
INE848E01016,NHPC Ltd,2023,10,2023-10-01,51.89
INE848E01016,NHPC Ltd,2023,11,2023-11-01,52.39
INE848E01016,NHPC Ltd,2023,12,2023-12-01,62.84
INE848E01016,NHPC Ltd,2024,1,2024-01-01,74.57
INE848E01016,NHPC Ltd,2024,2,2024-02-01,93.99
INE848E01016,NHPC Ltd,2024,3,2024-03-01,86.78
INE848E01016,NHPC Ltd,2024,4,2024-04-01,91.58
INE848E01016,NHPC Ltd,2024,5,2024-05-01,99.92
INE848E01016,NHPC Ltd,2024,6,2024-06-01,101.46
INE848E01016,NHPC Ltd,2024,7,2024-07-01,106.05
INE848E01016,NHPC Ltd,2024,8,2024-08-01,97.3
INE848E01016,NHPC Ltd,2024,9,2024-09-01,95.3
INE848E01016,NHPC Ltd,2024,10,2024-10-01,86.18
INE848E01016,NHPC Ltd,2024,11,2024-11-01,81.31
INE848E01016,NHPC Ltd,2024,12,2024-12-01,83.26
INE848E01016,NHPC Ltd,2025,1,2025-01-01,78.07
INE848E01016,NHPC Ltd,2025,2,2025-02-01,76.16
INE848E01016,NHPC Ltd,2025,3,2025-03-01,78.72
INE848E01016,NHPC Ltd,2025,4,2025-04-01,85.58
INE848E01016,NHPC Ltd,2025,5,2025-05-01,85.46
INE848E01016,NHPC Ltd,2025,6,2025-06-01,86.22
INE848E01016,NHPC Ltd,2025,7,2025-07-01,86.17
INE848E01016,NHPC Ltd,2025,8,2025-08-01,82.16
INE848E01016,NHPC Ltd,2025,9,2025-09-01,83.46
INE848E01016,NHPC Ltd,2025,10,2025-10-01,86.15
INE848E01016,NHPC Ltd,2025,11,2025-11-01,80.41
INE848E01016,NHPC Ltd,2025,12,2025-12-01,77.09
INE848E01016,NHPC Ltd,2026,1,2026-01-01,80.64
